id,date,time,name,tweet,language,timestamp
1288419422223335424,2020-07-29,12:21:42,Partia KORWiN,"@JkmMikke o #konwencjastambulska: nie wierzę, że #ZjednoczonaPrawica wyciągnie Polskę z Konwencji Stambulskiej. @KONFEDERACJA_ poprze wystąpienie z Konwencji – jeśli taka propozycja zostanie w Sejmie zgłoszona. Konwencja to część planu narzucenia sztucznych lewicowych wartości!",pl,2020-07-29 12:21:42
1287111423823405056,2020-07-25,21:44:11,Partia KORWiN,"Jak na wakacje w dobie walki z COVID-19, frekwencja na spotkaniach ze Sławomirem Mentzenem robi wrażenie.",pl,2020-07-25 21:44:11
1286782495099363330,2020-07-24,23:57:08,Partia KORWiN,#piąteczek 🍺 🍻 z @SlawomirMentzen i @KonradBerkowicz  https://t.co/7wjllwwWYV,und,2020-07-24 23:57:08
1286749557934759936,2020-07-24,21:46:15,Partia KORWiN,".@ArturDziambor: „Polska powinna być konkurencyjną strefą ekonomiczną dla całej Europy!”.   Chcemy prostych i niskich podatków, które pomogą rozwinąć potencjał gospodarczy naszego narodu. Polacy chcą pracować, chcą się bogacić, więc rząd powinien przestać im w tym przeszkadzać.  https://t.co/krJh3h2Xcm",pl,2020-07-24 21:46:15
1286731944676544512,2020-07-24,20:36:16,Partia KORWiN,Piwo z @SlawomirMentzen w Krakowie ;)  https://t.co/S2GWqfD1h3,pl,2020-07-24 20:36:16
1286704491874713600,2020-07-24,18:47:11,Partia KORWiN,.@ArturDziambor punktuje Krajową Radę Radiofonii i Telewizji i obnaża propagandę TVP  https://t.co/8ZWoDFjhZu,pl,2020-07-24 18:47:11
1286349096266215425,2020-07-23,19:14:58,Partia KORWiN,.@ArturDziambor punktuje rząd PiS w sprawie rosnącej inflacji i płacy minimalnej.  https://t.co/fH6kvdemKl,pl,2020-07-23 19:14:58
1286297668650700800,2020-07-23,15:50:37,Partia KORWiN,Pobożni socjaliści z PiSu ścigają się z feministkami w zgłaszaniu chorych pomysłów!  Dobromir @SosnierzTv merytorycznie wyjaśnia powody różnic płacowych i krytykuje rozszerzenie definicji mobbingu o różnicowanie płac. 3/3  https://t.co/Wj9hmI6vM9,pl,2020-07-23 15:50:37
1286296370572394496,2020-07-23,15:45:27,Partia KORWiN,Pobożni socjaliści z PiSu ścigają się z feministkami w zgłaszaniu chorych pomysłów!  Dobromir @SosnierzTv merytorycznie wyjaśnia powody różnic płacowych i krytykuje rozszerzenie definicji mobbingu o różnicowanie płac. 2/3  https://t.co/0GSaAP4NAN,pl,2020-07-23 15:45:27
1286295019163463680,2020-07-23,15:40:05,Partia KORWiN,Pobożni socjaliści z PiSu ścigają się z feministkami w zgłaszaniu chorych pomysłów!  Dobromir @SosnierzTv merytorycznie wyjaśnia powody różnic płacowych i krytykuje rozszerzenie definicji mobbingu o różnicowanie płac. 1/3  https://t.co/Ow03v3XqlB,pl,2020-07-23 15:40:05
1285637639652159492,2020-07-21,20:07:53,Partia KORWiN,"Rząd PiS na czele z Premierem Morawieckim chwali się, że Polsce udało się pozyskać kolejne pieniądze z UE. Jak słusznie zauważył @DawidLewickiCK: ""zostaliśmy sprowadzeni do roli żebraków"".  @JkmMikke: ""Dobrobyt nie pochodzi z dotacji unijnych, ale z ciężkiej i uczciwej pracy!"".  https://t.co/TQlsOxUeBa",pl,2020-07-21 20:07:53
1285578132473479169,2020-07-21,16:11:26,Partia KORWiN,"Są dwie opcje: albo @Jaroslaw_Gowin jest ruskim agentem, który chce wprowadzić #Konfederacja do rządu i go rozwalić od środka, albo nie jesteśmy tacy straszni i pan były wicepremier powinien nas przeprosić za te kalumnie sprzed ponad roku. A rząd utworzymy kiedyś i tak sami ;) 🇵🇱  https://t.co/gf6XdRUjAM",pl,2020-07-21 16:11:26
1285523933647851520,2020-07-21,12:36:04,Partia KORWiN,#Konfederacja 🇵🇱 trzecią siłą w Polsce! 💪  https://t.co/tx4tqcBaEx,pl,2020-07-21 12:36:04
1285206071867473922,2020-07-20,15:33:00,Partia KORWiN,"Wybory, wybory i po wyborach, czyli rząd Populistów i Socjalistów wraca do rzeczywistości  https://t.co/V0wLkQacdG",pl,2020-07-20 15:33:00
1283734633096634368,2020-07-16,14:06:01,Partia KORWiN,"📅 Wtorek, 21 lipca, 17:00 📍 Oświęcim, Bulwary nad Sołą  📅 Środa, 22 lipca, 17:00 📍 Chrzanów, przy Muzeum im. Mazarakich",pl,2020-07-16 14:06:01
1283734628105359361,2020-07-16,14:06:00,Partia KORWiN,"❗️SPOTKANIE CZŁONKÓW I SYMPATYKÓW❗️  Serdecznie zapraszamy naszych członków i sympatyków!  📅 Sobota, 18 lipca, 17:00 📍 Myślenice, skwer przy ul. Jordana  📅 Niedziela, 19 lipca, 17:00 📍 Sucha Beskidzka, Rynek  📅 Poniedziałek, 20. lipca, 17:00 📍 Wadowice, Skwer Solidarności  https://t.co/gTzLiNkvuI",pl,2020-07-16 14:06:00
1283372595010830336,2020-07-15,14:07:25,Partia KORWiN,".@JkmMikke: słyszymy o stratach spowodowanych przez COVID - te spowodowane przez raka czy grypę są większe! śmiertelność też jest mniejsza, ponieważ rząd w tej sprawie nic nie zrobił. W sprawie COVID rząd coś robił i przyczyną strat są działania rządu, a nie COVID.  https://t.co/tzQp99I8Bg",pl,2020-07-15 14:07:25
1280061317202804736,2020-07-06,10:49:35,Partia KORWiN,".@SlawomirMentzen: PO i PiS różnią się retoryką, ale jeśli chodzi o zmiany stanu faktycznego większych różnic tutaj nie ma.  https://t.co/sBuJSKDO0f",pl,2020-07-06 10:49:35
1277322858398711811,2020-06-28,21:27:55,Partia KORWiN,#Bosak2020 #Konfederacja #WyboryPrezydenckie2020 #NaprzódPolsko 🇵🇱,und,2020-06-28 21:27:55
1276084147124084736,2020-06-25,11:25:43,Partia KORWiN,"Najnowszy sondaż i 11,8% dla #Konfederacja! 💪 (Ipsos dla Oko Press)  https://t.co/El3sZ9PTRE",pl,2020-06-25 11:25:43
1275757344065040384,2020-06-24,13:47:07,Partia KORWiN,#Bosak2020 #Konfederacja #NoweProfilowe  https://t.co/EjrsQgO2eO,und,2020-06-24 13:47:07
1274734566595604481,2020-06-21,18:02:58,Partia KORWiN,;)  https://t.co/304uxE4kQc,und,2020-06-21 18:02:58
